trAnsaCtion_id,STOre_id,CAShiEr_id,transaction_time,item_count,payment_method,uSeD_cOupon,stOre_reGIOn,totAL_aMOunT
TX006176,S001,C016,2025-02-02 12:00:00,5,Points,True,South,89.89
TX006177,S003,C006,2024-12-23 22:00:00,10,Cash,False,West,492.17
TX006178,S001,C004,2024-12-05 02:00:00,12,Points,True,South,715.05
TX006179,S004,C004,2025-03-26 02:00:00,6,Points,False,North,110.73
TX006180,S003,C024,2025-01-30 14:00:00,2,Points,True,East,27.58
TX006181,S001,C023,2025-02-14 10:00:00,13,QR,True,North,614.73
TX006182,S002,C004,2025-02-16 06:00:00,3,Cash,True,North,81.58
TX006183,S005,C027,2025-01-16 22:00:00,8,Cash,True,North,165.2
TX006184,S001,C022,2025-02-04 04:00:00,8,Points,False,East,290.05
TX006185,S001,C022,2025-01-10 08:00:00,1,QR,False,West,43.76
TX006186,S002,C017,2025-03-03 06:00:00,10,Points,True,South,207.42
TX006187,S004,C013,2025-04-18 10:00:00,8,Credit,True,North,477.8
TX006188,S002,C002,2025-01-18 14:00:00,11,Cash,True,South,290.52
TX006189,S001,C020,2025-03-20 22:00:00,2,Cash,True,South,51.5
TX006190,S004,C006,2024-12-20 14:00:00,10,QR,False,West,311.5
TX006191,S003,C022,2024-12-05 14:00:00,10,Cash,False,East,472.51
TX006192,S001,C001,2024-12-30 22:00:00,13,Cash,False,South,697.62
TX006193,S002,C008,2024-12-10 02:00:00,8,Cash,True,West,209.59
TX006194,S003,C018,2024-12-16 22:00:00,12,QR,False,South,191.25
TX006195,S005,C029,2025-02-14 06:00:00,10,Points,False,North,228.07
TX006196,S003,C021,2025-03-04 00:00:00,5,Cash,True,West,71.07
TX006197,S002,C004,2025-02-10 18:00:00,1,Points,False,East,41.52
TX006198,S003,C005,2025-01-17 06:00:00,8,QR,True,East,376.28
TX006199,S002,C005,2025-03-01 06:00:00,12,Points,True,North,377.56
TX006200,S001,C015,2025-01-24 02:00:00,5,Credit,True,North,288.2
TX006201,S004,C010,2024-12-04 04:00:00,1,Cash,True,South,46.38
TX006202,S005,C008,2025-04-10 06:00:00,4,QR,True,West,115.93
TX006203,S004,C026,2025-02-28 08:00:00,13,QR,True,West,196.44
TX006204,S004,C007,2025-03-31 06:00:00,1,Points,True,West,34.69
TX006205,S004,C012,2025-01-23 00:00:00,13,Cash,False,West,457.49
TX006206,S002,C030,2025-02-25 08:00:00,9,QR,False,South,337.76
TX006207,S002,C025,2024-12-03 22:00:00,10,Credit,True,West,441.22
TX006208,S005,C028,2024-12-09 08:00:00,2,Points,False,West,46.44
TX006209,S002,C011,2025-03-03 10:00:00,8,Credit,False,East,80.99
TX006210,S002,C013,2025-04-08 06:00:00,4,Credit,False,East,202.57
TX006211,S002,C015,2025-03-14 20:00:00,9,Points,True,South,460.59
TX006212,S002,C017,2025-03-24 10:00:00,2,Credit,False,North,111.16
TX006213,S001,C022,2024-12-14 18:00:00,12,Points,True,East,701.42
TX006214,S005,C022,2025-01-01 20:00:00,3,Points,True,North,53.88
TX006215,S002,C018,2025-03-27 14:00:00,2,QR,True,South,55.39
TX006216,S005,C027,2025-04-04 12:00:00,10,QR,True,East,525.68
TX006217,S003,C008,2025-02-04 18:00:00,14,Credit,True,East,793.8
TX006218,S001,C006,2025-04-18 18:00:00,5,Credit,True,South,53.63
TX006219,S002,C011,2024-12-03 12:00:00,11,Credit,True,West,323.14
TX006220,S001,C029,2025-03-27 12:00:00,1,Credit,False,South,15.67
TX006221,S001,C026,2024-12-01 20:00:00,12,Credit,False,North,593.07
TX006222,S003,C009,2025-03-21 10:00:00,3,QR,True,North,142.07
TX006223,S005,C026,2024-12-08 22:00:00,1,Credit,False,West,47.72
TX006224,S001,C005,2025-03-12 02:00:00,10,Credit,False,South,295.12
TX006225,S004,C007,2025-01-07 16:00:00,14,Cash,True,South,424.37
TX006226,S003,C022,2024-12-16 22:00:00,8,Points,False,West,184.75
TX006227,S004,C027,2025-01-10 10:00:00,12,Points,True,South,336.54
TX006228,S003,C015,2025-03-18 10:00:00,4,QR,False,East,236.62
TX006229,S004,C021,2025-03-31 14:00:00,3,Points,True,South,36.99
TX006230,S004,C022,2025-03-06 22:00:00,8,Credit,True,East,209.6
TX006231,S001,C004,2024-12-20 18:00:00,13,Points,False,South,643.45
TX006232,S001,C019,2025-03-25 20:00:00,9,QR,True,East,262.06
TX006233,S003,C013,2025-03-05 14:00:00,8,Points,False,North,459.99
TX006234,S005,C001,2025-04-02 10:00:00,6,Points,True,West,159.64
TX006235,S001,C001,2025-03-24 20:00:00,14,Cash,True,North,734.83
TX006236,S001,C022,2025-03-08 08:00:00,3,Cash,False,East,152.26
TX006237,S002,C014,2025-03-01 16:00:00,8,Credit,False,West,83.68
TX006238,S001,C009,2025-03-16 20:00:00,13,Points,False,North,391.94
TX006239,S005,C024,2025-01-31 04:00:00,5,Credit,True,North,120.16
TX006240,S002,C012,2025-02-21 12:00:00,5,Points,False,East,169.9
TX006241,S004,C018,2025-04-06 02:00:00,12,Credit,True,South,397.66
TX006242,S004,C009,2025-02-07 16:00:00,9,Credit,False,South,497.49
TX006243,S002,C008,2025-04-01 20:00:00,1,Points,False,East,19.18
TX006244,S002,C030,2024-12-09 18:00:00,7,Cash,False,North,133.77
TX006245,S002,C014,2024-12-16 00:00:00,8,QR,False,South,123.23
TX006246,S003,C028,2024-12-16 06:00:00,11,Credit,False,South,516.26
TX006247,S005,C009,2024-12-19 18:00:00,10,QR,True,North,558.93
TX006248,S005,C020,2025-02-03 16:00:00,3,Points,True,East,85.28
TX006249,S004,C025,2025-02-04 18:00:00,8,Credit,False,East,104.73
TX006250,S004,C002,2025-03-03 16:00:00,1,Points,False,South,17.8
TX006251,S004,C029,2025-01-27 06:00:00,8,Credit,False,East,120.95
TX006252,S001,C001,2025-01-14 02:00:00,7,Cash,True,North,277.32
TX006253,S004,C013,2025-03-27 04:00:00,4,Credit,True,East,96.46
TX006254,S002,C025,2025-02-19 22:00:00,11,Credit,False,West,603.6
TX006255,S004,C010,2025-02-16 22:00:00,7,Credit,True,East,126.8
TX006256,S002,C008,2025-03-29 12:00:00,10,Points,True,East,565.08
TX006257,S003,C007,2024-12-09 18:00:00,14,Cash,False,East,372.92
TX006258,S001,C030,2025-03-18 20:00:00,11,Points,True,West,587.02
TX006259,S001,C029,2025-02-08 04:00:00,7,QR,True,North,402.15
TX006260,S005,C024,2025-04-07 04:00:00,13,Cash,True,East,771.14
TX006261,S003,C012,2025-01-26 12:00:00,10,Credit,True,South,501.8
TX006262,S002,C017,2025-04-09 00:00:00,13,Credit,False,East,196.1
TX006263,S003,C030,2025-02-09 16:00:00,12,Credit,True,West,153.23
TX006264,S001,C025,2025-02-26 22:00:00,1,QR,True,West,46.99
TX006265,S002,C012,2025-01-02 16:00:00,3,QR,True,South,164.56
TX006266,S003,C016,2024-12-04 06:00:00,7,Credit,False,West,128.12
TX006267,S001,C010,2025-01-24 22:00:00,11,Credit,False,West,627.59
TX006268,S002,C027,2025-03-14 10:00:00,13,QR,False,West,526.65
TX006269,S002,C025,2025-04-26 04:00:00,5,Points,False,North,81.0
TX006270,S001,C012,2025-02-20 16:00:00,9,Cash,False,West,165.17
TX006271,S002,C011,2025-03-03 02:00:00,7,Cash,False,East,93.08
TX006272,S001,C025,2025-02-09 08:00:00,3,QR,False,South,51.48
TX006273,S004,C029,2025-04-25 06:00:00,1,QR,True,East,46.61
TX006274,S004,C014,2024-12-17 16:00:00,5,Points,True,East,104.69
TX006275,S002,C022,2025-01-07 04:00:00,14,Credit,True,South,533.16
TX006276,S002,C020,2025-03-31 22:00:00,13,QR,True,North,598.7
TX006277,S001,C013,2025-02-27 10:00:00,10,Points,False,North,547.64
TX006278,S002,C002,2025-03-13 20:00:00,13,QR,True,West,513.45
TX006279,S005,C027,2025-01-06 22:00:00,5,Credit,True,North,192.43
TX006280,S004,C020,2025-03-23 12:00:00,7,QR,False,North,389.49
TX006281,S002,C007,2025-02-02 08:00:00,14,Credit,True,West,346.43
TX006282,S002,C001,2024-12-19 20:00:00,1,Points,False,North,20.19
TX006283,S003,C030,2024-12-04 22:00:00,10,Cash,False,North,536.4
TX006284,S002,C025,2025-02-25 18:00:00,2,Points,True,West,27.45
TX006285,S005,C003,2025-02-14 22:00:00,11,Cash,True,East,214.33
TX006286,S004,C029,2025-04-01 20:00:00,6,Points,False,East,183.38
TX006287,S003,C029,2025-04-24 06:00:00,8,Cash,True,South,224.5
TX006288,S001,C020,2024-12-16 12:00:00,4,Points,False,North,181.22
TX006289,S001,C012,2024-12-29 16:00:00,3,Credit,True,West,43.77
TX006290,S004,C005,2024-12-19 14:00:00,3,Cash,True,West,101.57
TX006291,S001,C012,2025-02-08 02:00:00,3,Cash,True,North,151.28
TX006292,S005,C029,2025-01-10 14:00:00,2,Credit,False,North,88.33
TX006293,S002,C003,2025-02-12 00:00:00,1,Credit,False,West,41.58
TX006294,S004,C020,2025-02-09 16:00:00,5,Cash,True,West,109.84
TX006295,S003,C005,2025-03-15 08:00:00,10,Cash,True,West,296.82
TX006296,S002,C028,2025-03-28 18:00:00,5,Cash,False,South,95.18
TX006297,S001,C001,2025-02-20 12:00:00,5,QR,False,East,177.23
TX006298,S001,C016,2025-04-14 08:00:00,4,Points,False,West,156.83
TX006299,S003,C030,2025-02-23 16:00:00,3,Credit,False,East,124.68
TX006300,S005,C009,2024-12-16 14:00:00,12,Credit,True,North,645.57
TX006301,S003,C010,2024-12-23 10:00:00,3,Points,False,East,39.27
TX006302,S004,C029,2025-04-15 20:00:00,2,Credit,False,East,58.83
TX006303,S003,C010,2024-12-26 18:00:00,5,Credit,False,East,197.74
TX006304,S001,C013,2025-03-07 06:00:00,4,Cash,False,North,154.02
TX006305,S005,C016,2025-04-11 04:00:00,6,Credit,True,East,66.51
TX006306,S005,C030,2025-03-02 06:00:00,2,QR,True,East,38.93
TX006307,S003,C020,2025-02-09 08:00:00,2,QR,True,South,104.57
TX006308,S004,C029,2025-04-21 06:00:00,8,Cash,False,North,286.16
TX006309,S001,C025,2025-03-11 20:00:00,6,Cash,False,East,184.07
TX006310,S002,C004,2025-01-10 10:00:00,3,Credit,True,North,165.03
TX006311,S005,C014,2025-03-12 04:00:00,5,Cash,True,West,68.74
TX006312,S003,C017,2025-03-31 10:00:00,3,Cash,False,East,168.35
TX006313,S004,C028,2024-12-10 22:00:00,11,Points,False,North,125.28
TX006314,S004,C005,2024-12-19 06:00:00,2,Cash,True,East,76.27
TX006315,S001,C013,2024-12-05 08:00:00,3,QR,False,East,113.26
TX006316,S005,C025,2025-04-26 10:00:00,1,Credit,True,West,41.95
TX006317,S001,C003,2025-04-02 20:00:00,14,Cash,False,South,160.74
TX006318,S002,C005,2025-03-30 14:00:00,7,Points,True,North,255.68
TX006319,S002,C016,2025-04-18 20:00:00,6,Credit,False,East,94.08
TX006320,S002,C019,2025-03-16 00:00:00,5,Credit,False,West,88.99
TX006321,S004,C028,2025-02-02 02:00:00,6,Credit,False,West,124.61
TX006322,S005,C019,2025-01-31 10:00:00,8,Points,True,South,325.27
TX006323,S001,C017,2025-01-29 22:00:00,3,QR,False,South,88.51
TX006324,S001,C018,2025-01-03 18:00:00,3,Points,False,West,42.8
TX006325,S002,C018,2025-01-20 14:00:00,12,Points,False,West,293.41
TX006326,S005,C025,2025-02-24 00:00:00,5,Credit,True,North,69.16
TX006327,S005,C023,2025-01-05 02:00:00,5,Points,False,North,216.03
TX006328,S003,C008,2025-01-29 06:00:00,14,Credit,True,West,530.23
TX006329,S005,C018,2024-12-21 12:00:00,11,Cash,False,West,334.23
TX006330,S005,C009,2024-12-06 22:00:00,1,Cash,True,South,56.38
TX006331,S001,C029,2024-12-16 08:00:00,4,Points,True,North,143.75
TX006332,S005,C019,2024-12-01 10:00:00,9,QR,False,West,489.39
TX006333,S005,C010,2025-03-13 10:00:00,8,Credit,True,North,311.63
TX006334,S001,C029,2025-04-10 14:00:00,3,Points,False,North,86.52
TX006335,S005,C002,2025-04-16 04:00:00,5,Points,False,West,184.75
TX006336,S001,C028,2025-02-14 10:00:00,5,QR,False,West,87.97
TX006337,S003,C017,2025-01-02 04:00:00,7,Credit,False,East,306.16
TX006338,S004,C025,2025-04-29 06:00:00,8,Points,True,North,472.85
TX006339,S001,C024,2025-01-28 04:00:00,9,QR,True,North,201.35
TX006340,S001,C013,2025-03-02 14:00:00,7,Credit,True,South,183.12
TX006341,S005,C028,2025-03-11 00:00:00,2,Cash,True,South,60.61
TX006342,S001,C011,2025-02-07 20:00:00,8,QR,True,South,273.39
TX006343,S002,C016,2024-12-30 00:00:00,8,Points,False,North,367.64
TX006344,S002,C020,2025-03-17 12:00:00,11,Cash,False,West,185.17
TX006345,S003,C007,2025-04-23 18:00:00,13,Credit,True,West,326.6
TX006346,S001,C028,2024-12-26 14:00:00,14,QR,True,West,517.07
TX006347,S005,C030,2025-03-25 00:00:00,2,Cash,False,North,78.96
TX006348,S005,C003,2025-03-06 20:00:00,13,Cash,True,West,478.81
TX006349,S004,C016,2024-12-24 20:00:00,6,Points,True,South,190.65
TX006350,S003,C019,2025-02-02 18:00:00,13,Cash,True,West,592.46
TX006351,S005,C020,2025-01-30 08:00:00,10,Points,True,West,202.24
TX006352,S004,C016,2025-02-02 10:00:00,1,Credit,False,South,24.14
TX006353,S005,C002,2025-04-14 22:00:00,11,Points,False,East,354.47
TX006354,S004,C014,2025-04-05 20:00:00,7,QR,True,East,313.43
TX006355,S002,C026,2025-01-01 20:00:00,10,Cash,False,East,141.18
TX006356,S002,C020,2025-03-30 02:00:00,2,Credit,True,North,31.57
TX006357,S005,C010,2025-01-02 06:00:00,5,Points,False,North,245.6
TX006358,S003,C019,2025-01-13 16:00:00,14,Points,True,South,322.67
TX006359,S001,C024,2025-04-11 16:00:00,7,Points,False,East,407.22
TX006360,S003,C011,2025-01-23 04:00:00,10,Credit,False,North,580.7
TX006361,S003,C018,2025-02-17 02:00:00,11,Credit,False,West,487.27
TX006362,S001,C011,2025-04-17 10:00:00,9,QR,True,East,412.59
TX006363,S002,C009,2024-12-23 22:00:00,14,Credit,False,East,595.7
TX006364,S002,C019,2025-01-11 14:00:00,1,Points,False,North,18.87
TX006365,S001,C020,2025-01-29 16:00:00,9,Credit,True,East,315.21
TX006366,S004,C029,2024-12-29 00:00:00,11,Points,True,South,546.16
TX006367,S003,C010,2025-02-16 14:00:00,5,QR,True,South,243.67
TX006368,S005,C030,2025-01-10 00:00:00,6,QR,True,North,329.63
TX006369,S002,C026,2025-02-14 20:00:00,14,Points,True,East,770.56
TX006370,S005,C003,2025-03-19 00:00:00,8,Credit,False,South,184.59
TX006371,S001,C003,2025-03-01 02:00:00,11,Credit,True,East,506.95
TX006372,S005,C024,2025-03-23 14:00:00,14,Cash,True,South,595.94
TX006373,S005,C008,2025-04-26 04:00:00,2,QR,False,South,108.58
TX006374,S003,C029,2024-12-10 00:00:00,12,QR,True,East,230.08
TX006375,S001,C029,2025-03-19 12:00:00,7,Points,True,North,328.93
TX006376,S005,C006,2025-04-22 10:00:00,12,Cash,False,North,374.0
TX006377,S002,C020,2024-12-28 06:00:00,4,Credit,False,North,118.9
TX006378,S001,C001,2025-04-29 22:00:00,9,Points,True,East,106.11
TX006379,S002,C020,2024-12-27 04:00:00,6,Credit,True,East,348.44
TX006380,S004,C024,2025-04-04 18:00:00,7,Credit,False,East,306.52
TX006381,S005,C006,2025-03-05 12:00:00,11,Credit,True,North,434.89
TX006382,S001,C002,2025-01-28 04:00:00,6,Cash,False,East,135.35
TX006383,S002,C019,2025-02-04 00:00:00,11,QR,False,North,472.14
TX006384,S005,C028,2025-03-15 08:00:00,8,QR,False,South,458.24
TX006385,S003,C007,2025-04-06 16:00:00,6,Credit,True,North,108.99
TX006386,S002,C011,2024-12-13 22:00:00,7,Cash,True,North,414.33
TX006387,S002,C011,2025-04-04 16:00:00,8,Credit,True,West,250.97
TX006388,S004,C004,2025-04-23 16:00:00,1,Credit,False,West,58.91
TX006389,S003,C020,2025-03-18 22:00:00,10,Points,True,North,416.93
TX006390,S004,C016,2025-02-12 20:00:00,12,Cash,True,West,314.46
TX006391,S003,C005,2025-02-24 10:00:00,4,Cash,False,East,114.89
TX006392,S002,C024,2025-02-02 02:00:00,6,QR,True,West,147.17
TX006393,S004,C030,2025-01-30 02:00:00,1,QR,True,West,26.74
TX006394,S005,C030,2025-04-07 20:00:00,4,Credit,False,West,169.31
TX006395,S003,C007,2025-02-15 00:00:00,6,Points,False,North,64.98
TX006396,S002,C025,2025-03-20 02:00:00,7,Points,False,South,408.67
TX006397,S001,C016,2025-02-11 12:00:00,13,Points,True,South,629.54
TX006398,S003,C015,2024-12-02 00:00:00,6,Credit,True,South,342.3
TX006399,S003,C005,2025-01-20 14:00:00,11,QR,True,South,504.65
TX006400,S005,C001,2025-01-11 10:00:00,4,Cash,False,South,136.21
TX006401,S003,C020,2025-04-26 08:00:00,12,Credit,True,South,233.84
TX006402,S003,C022,2024-12-20 18:00:00,13,Points,True,North,465.61
TX006403,S005,C022,2025-03-04 02:00:00,7,Points,True,East,319.09
TX006404,S005,C009,2025-03-24 10:00:00,10,Credit,False,East,527.09
TX006405,S004,C026,2025-02-04 00:00:00,14,Points,True,South,366.89
TX006406,S002,C029,2025-03-10 12:00:00,2,Cash,False,West,71.05
TX006407,S002,C021,2025-01-20 10:00:00,6,Credit,True,West,245.99
TX006408,S004,C005,2025-01-25 00:00:00,5,Cash,False,North,197.15
TX006409,S002,C022,2025-04-17 06:00:00,2,QR,False,South,25.24
TX006410,S003,C027,2025-04-12 12:00:00,9,Points,True,South,307.53
TX006411,S004,C006,2025-02-09 16:00:00,13,Points,True,West,655.87
TX006412,S004,C003,2025-02-16 22:00:00,7,QR,False,South,350.81
TX006413,S002,C006,2025-04-04 04:00:00,14,QR,False,South,495.0
TX006414,S001,C008,2025-01-22 06:00:00,3,QR,True,West,172.85
TX006415,S002,C028,2024-12-12 20:00:00,7,Points,False,East,359.18
TX006416,S001,C006,2025-03-13 00:00:00,11,QR,False,East,515.53
TX006417,S004,C016,2025-03-11 06:00:00,11,Credit,False,North,393.58
TX006418,S001,C028,2025-01-29 10:00:00,6,QR,True,West,237.2
TX006419,S003,C016,2025-03-26 14:00:00,7,Credit,False,North,148.13
TX006420,S005,C027,2025-01-09 20:00:00,4,Credit,True,South,146.48
TX006421,S001,C021,2025-01-17 00:00:00,13,Cash,True,West,471.91
TX006422,S005,C003,2025-01-09 04:00:00,13,Credit,True,East,261.8
TX006423,S003,C017,2025-01-01 22:00:00,10,Credit,False,South,575.57
TX006424,S005,C021,2025-04-22 22:00:00,13,QR,False,East,289.09
TX006425,S003,C006,2025-02-16 02:00:00,8,Points,False,East,121.69
TX006426,S005,C030,2025-01-04 16:00:00,8,QR,True,North,266.8
TX006427,S005,C006,2024-12-26 14:00:00,7,Cash,True,West,310.13
TX006428,S002,C030,2025-01-24 00:00:00,13,Cash,True,West,256.85
TX006429,S001,C022,2025-04-23 02:00:00,7,Points,True,West,134.01
TX006430,S005,C019,2025-03-26 20:00:00,10,Credit,True,North,230.74
TX006431,S004,C020,2025-02-24 08:00:00,13,Cash,True,East,326.77
TX006432,S002,C015,2025-02-27 22:00:00,13,Points,True,North,290.03
TX006433,S001,C019,2025-01-31 12:00:00,8,QR,True,West,268.28
TX006434,S002,C002,2025-03-04 10:00:00,1,QR,False,South,10.91
TX006435,S001,C008,2025-04-25 06:00:00,6,QR,False,West,86.26
TX006436,S003,C007,2025-03-18 08:00:00,2,Credit,False,West,92.94
TX006437,S005,C027,2024-12-12 14:00:00,1,Credit,False,East,30.62
TX006438,S004,C008,2025-04-05 08:00:00,12,Points,True,West,336.19
TX006439,S002,C013,2025-03-16 00:00:00,10,Cash,False,West,105.22
TX006440,S002,C022,2025-02-20 02:00:00,7,QR,True,East,174.38
TX006441,S002,C027,2025-02-23 16:00:00,6,Credit,False,West,306.36
TX006442,S002,C015,2025-02-18 08:00:00,5,Credit,True,West,135.09
TX006443,S005,C012,2025-02-14 06:00:00,5,Cash,False,East,290.92
TX006444,S001,C015,2024-12-06 22:00:00,9,QR,False,South,265.48
TX006445,S005,C014,2025-04-20 20:00:00,9,QR,False,East,298.86
TX006446,S003,C007,2025-03-12 02:00:00,12,Cash,True,West,601.15
TX006447,S005,C017,2025-03-18 14:00:00,12,Points,False,North,709.81
TX006448,S005,C026,2025-03-23 00:00:00,6,Points,False,South,171.48
TX006449,S003,C005,2024-12-09 20:00:00,13,Cash,False,East,207.96
TX006450,S005,C020,2025-03-15 14:00:00,3,Cash,False,South,108.46
TX006451,S001,C010,2025-02-27 18:00:00,7,Points,False,South,277.12
TX006452,S004,C019,2025-04-23 18:00:00,4,Cash,True,North,231.89
TX006453,S003,C018,2025-02-12 12:00:00,5,QR,True,North,153.48
TX006454,S002,C030,2024-12-12 12:00:00,7,Points,False,North,101.78
TX006455,S001,C030,2025-01-21 04:00:00,12,Points,True,West,510.56
TX006456,S004,C025,2025-04-22 04:00:00,7,Points,False,East,77.39
TX006457,S001,C024,2025-02-10 20:00:00,10,QR,False,West,312.71
TX006458,S001,C010,2024-12-23 16:00:00,8,Cash,False,East,243.86
TX006459,S002,C002,2025-04-05 08:00:00,1,Credit,False,West,22.74
TX006460,S004,C006,2025-01-04 14:00:00,5,Credit,True,West,291.08
TX006461,S001,C003,2025-01-12 02:00:00,12,QR,False,North,362.05
TX006462,S002,C019,2025-01-31 00:00:00,9,QR,False,West,492.62
TX006463,S003,C005,2025-04-25 16:00:00,7,Cash,True,North,250.29
TX006464,S002,C007,2025-01-05 06:00:00,11,Credit,False,East,561.29
TX006465,S005,C007,2025-03-30 04:00:00,12,Points,False,North,390.84
TX006466,S002,C027,2025-04-12 14:00:00,13,QR,True,South,774.5
TX006467,S002,C010,2025-01-02 10:00:00,2,Credit,True,South,84.0
TX006468,S002,C001,2024-12-29 10:00:00,1,Points,False,West,17.8
TX006469,S001,C011,2025-02-17 18:00:00,8,Points,False,South,82.57
TX006470,S004,C023,2025-01-21 02:00:00,9,Cash,False,East,508.01
TX006471,S002,C007,2025-01-11 00:00:00,10,QR,True,West,443.4
TX006472,S002,C006,2024-12-16 22:00:00,5,Points,False,North,76.57
TX006473,S005,C006,2025-01-11 12:00:00,14,QR,False,West,660.44
TX006474,S005,C013,2025-02-07 10:00:00,11,Credit,False,West,234.93
TX006475,S003,C016,2025-04-24 14:00:00,6,Credit,False,South,302.77
TX006476,S003,C013,2025-03-15 16:00:00,2,QR,True,West,80.99
TX006477,S005,C002,2024-12-19 20:00:00,11,Points,True,East,178.01
TX006478,S004,C019,2025-03-27 04:00:00,5,Points,False,West,67.74
TX006479,S003,C019,2024-12-12 12:00:00,12,Credit,True,North,399.67
TX006480,S004,C029,2025-02-10 06:00:00,4,Points,False,North,227.38
TX006481,S005,C019,2025-02-07 00:00:00,8,Points,True,South,305.85
TX006482,S003,C018,2025-03-08 16:00:00,8,Credit,True,West,383.64
TX006483,S002,C025,2025-03-05 20:00:00,14,Cash,True,North,468.63
TX006484,S005,C006,2025-04-02 18:00:00,5,Credit,False,West,146.02
TX006485,S003,C002,2025-03-01 12:00:00,11,QR,False,West,562.21
TX006486,S004,C019,2024-12-09 14:00:00,8,Cash,True,North,265.35
TX006487,S004,C026,2025-02-11 12:00:00,6,QR,False,West,102.46
TX006488,S003,C006,2025-01-25 14:00:00,10,Cash,True,South,237.26
TX006489,S004,C020,2024-12-23 16:00:00,6,Cash,False,South,228.42
TX006490,S003,C023,2025-02-24 18:00:00,13,Credit,True,North,391.68
TX006491,S003,C022,2025-03-08 12:00:00,13,Credit,True,East,368.16
TX006492,S004,C015,2024-12-16 06:00:00,4,QR,False,East,173.75
TX006493,S001,C006,2025-02-26 14:00:00,10,Credit,False,West,418.16
TX006494,S002,C028,2025-04-11 02:00:00,12,Cash,True,South,308.42
TX006495,S005,C003,2025-03-06 04:00:00,11,Credit,False,North,307.68
TX006496,S002,C011,2024-12-25 08:00:00,3,QR,True,South,142.81
TX006497,S005,C008,2025-03-27 04:00:00,9,Cash,True,East,504.58
TX006498,S005,C025,2025-03-16 14:00:00,5,QR,False,East,131.05
TX006499,S002,C022,2025-04-13 14:00:00,10,Points,False,West,245.94
TX006500,S003,C018,2025-04-25 18:00:00,10,Credit,False,North,232.64
TX006501,S004,C017,2025-03-14 10:00:00,4,Cash,False,West,68.3
TX006502,S001,C019,2024-12-15 16:00:00,6,QR,True,South,173.15
