StudentID,Gender,Faculty,EducationLevel,GPA,StudyHours,ExtraActHours,NumFriends,LifeSatisfaction,ExerciseFreq,PersonalExpense
STU2779,Male,Engineering,Grade 4,3.194036867,11,5,19,5,5,7344
STU2780,Male,Arts,Grade 6,2.594314448,16,3,7,4,6,11239
STU2781,Male,Science,Grade 6,3.353588144,23,4,7,1,3,6669
STU2782,Female,Arts,Grade 5,2.672895765,11,4,16,3,2,9137
STU2783,Male,Arts,Grade 6,2.290200518,16,7,0,2,2,7997
STU2784,Female,Arts,Grade 5,3.240019576,18,5,6,2,3,6512
STU2785,Female,Business,Grade 4,1.748455638,8,3,13,5,3,12149
STU2786,Female,Science,Grade 5,2.71599909,18,4,5,1,2,8338
STU2787,Female,Arts,Grade 6,3.145569049,17,4,16,4,2,7171
STU2788,Male,Arts,Grade 4,3.378890072,16,4,13,1,3,8167
STU2789,Female,Arts,Grade 5,3.613259598,17,7,6,5,1,9317
STU2790,Female,Engineering,Grade 4,3.888772442,14,3,14,3,2,6197
STU2791,Female,Business,Grade 5,3.73587411,17,6,7,1,2,7762
STU2792,Male,Engineering,Grade 6,3.095773977,15,5,15,5,4,8865
STU2793,Male,Business,Grade 6,3.562808889,11,11,9,5,2,8796
STU2794,Male,Arts,Grade 4,3.088056559,15,5,8,4,6,8100
STU2795,Female,Science,Grade 4,3.342952813,16,6,18,3,4,4240
STU2796,Female,Education,Grade 4,2.700326792,15,2,1,1,2,6935
STU2797,Male,Education,Grade 5,3.231037908,12,6,7,5,4,9344
STU2798,Female,Arts,Grade 6,2.763376889,11,5,10,3,3,9909
STU2799,Male,Engineering,Grade 4,2.913227964,9,4,3,4,1,7973
STU2800,Male,Science,Grade 4,3.232614448,19,3,17,5,1,7159
STU2801,Female,Business,Grade 4,4,19,1,17,4,0,8177
STU2802,Female,Arts,Grade 5,3.1973852,9,4,1,3,2,9593
STU2803,Female,Science,Grade 4,2.994146033,14,5,4,4,4,7481
STU2804,Female,Science,Grade 4,2.584111895,14,4,13,1,3,12834
STU2805,Male,Business,Grade 5,3.448100792,17,1,12,4,2,4674
STU2806,Male,Science,Grade 5,2.832270002,14,8,7,2,1,9399
STU2807,Male,Engineering,Grade 4,3.187076329,17,3,10,2,4,7073
STU2808,Male,Engineering,Grade 4,3.350971129,12,8,7,2,2,5450
STU2809,Male,Engineering,Grade 5,3.632054554,11,2,14,2,4,8471
STU2810,Female,Science,Grade 6,3.42118624,13,5,5,1,1,7692
STU2811,Male,Engineering,Grade 5,2.388270984,10,4,16,5,3,7127
STU2812,Male,Business,Grade 6,2.14140077,16,3,10,2,1,6821
STU2813,Male,Science,Grade 4,3.350735858,11,6,6,2,2,7590
STU2814,Female,Education,Grade 4,3.043002198,16,4,1,5,3,8297
STU2815,Female,Science,Grade 6,3.195734796,12,3,2,2,3,8712
STU2816,Female,Business,Grade 5,3.859878788,14,3,17,5,4,10701
STU2817,Female,Education,Grade 4,2.691705955,19,3,19,2,2,10156
STU2818,Male,Science,Grade 6,3.645704622,15,3,13,5,2,7770
STU2819,Male,Engineering,Grade 5,2.696668378,15,3,8,5,2,4943
STU2820,Female,Arts,Grade 6,3.782634371,14,10,7,3,2,6633
STU2821,Female,Arts,Grade 5,3.375259242,13,10,17,4,5,12465
STU2822,Male,Engineering,Grade 5,2.246435989,14,6,11,5,3,11325
STU2823,Male,Arts,Grade 5,2.791360651,14,5,11,2,4,8569
STU2824,Female,Arts,Grade 5,3.957834029,17,3,9,1,4,7247
STU2825,Female,Engineering,Grade 6,3.895095909,15,6,8,5,3,6154
STU2826,Female,Engineering,Grade 6,3.302110694,10,4,1,2,3,7379
STU2827,Female,Science,Grade 6,3.177117367,15,6,10,5,3,8293
STU2828,Male,Science,Grade 6,3.119867336,14,5,9,3,2,6196
STU2829,Male,Engineering,Grade 6,3.218513828,8,0,7,1,2,5034
STU2830,Male,Business,Grade 5,2.92959977,19,8,4,1,4,5951
STU2831,Female,Arts,Grade 4,3.60550963,17,6,4,2,3,10878
STU2832,Female,Science,Grade 4,3.288924932,18,3,8,4,1,7605
STU2833,Male,Arts,Grade 6,2.517322357,14,7,10,3,0,8459
STU2834,Male,Education,Grade 6,3.327495894,12,5,11,4,2,8547
STU2835,Male,Engineering,Grade 4,3.082492091,17,4,4,1,2,8423
STU2836,Male,Business,Grade 5,2.843769074,20,2,5,1,2,5566
STU2837,Female,Education,Grade 6,3.949263427,13,6,0,4,3,11029
STU2838,Male,Education,Grade 5,3.051885261,19,4,15,5,1,8483
STU2839,Male,Education,Grade 4,2.021580134,18,6,13,4,1,7044
STU2840,Male,Engineering,Grade 4,2.879331064,14,3,13,4,2,7625
STU2841,Male,Science,Grade 6,3.496744235,18,7,12,5,7,6911
STU2842,Male,Engineering,Grade 5,2.53676256,9,3,11,5,2,6817
STU2843,Male,Science,Grade 6,3.479752585,14,5,6,5,2,8653
STU2844,Male,Education,Grade 4,2.501155702,14,4,5,3,3,1512
STU2845,Female,Education,Grade 5,3.668336832,13,5,8,1,4,6729
STU2846,Female,Business,Grade 6,2.71371658,21,2,15,1,5,5932
STU2847,Female,Science,Grade 6,2.824104356,17,6,8,5,3,8258
STU2848,Female,Education,Grade 6,2.787037604,15,3,13,5,2,4557
STU2849,Male,Arts,Grade 4,3.298726338,10,3,8,3,2,4814
STU2850,Female,Business,Grade 6,3.922059776,17,3,3,3,2,6801
STU2851,Female,Engineering,Grade 5,3.007416694,14,5,8,2,2,8982
STU2852,Male,Business,Grade 6,2.994547923,23,7,7,4,4,11343
STU2853,Male,Arts,Grade 4,2.713365707,12,4,13,1,1,9592
STU2854,Female,Science,Grade 6,2.186326763,15,6,4,1,4,8237
STU2855,Female,Engineering,Grade 4,2.763238474,13,4,15,3,6,10420
STU2856,Male,Engineering,Grade 4,2.370498689,21,8,9,4,2,8427
STU2857,Female,Science,Grade 5,2.056342018,21,10,2,3,5,10799
STU2858,Male,Business,Grade 5,2.961501844,14,4,8,2,5,8012
STU2859,Male,Education,Grade 6,2.728702396,16,7,2,2,4,12220
STU2860,Male,Business,Grade 4,3.688286217,14,5,18,2,3,4871
STU2861,Male,Arts,Grade 4,2.572198889,19,9,18,3,4,8947
STU2862,Female,Education,Grade 5,3.335183703,15,4,0,4,2,5564
STU2863,Male,Business,Grade 5,3.325411326,16,10,18,5,4,8970
STU2864,Male,Science,Grade 6,3.668566548,18,3,14,1,2,8856
STU2865,Female,Arts,Grade 4,2.907887103,14,4,18,5,3,9722
STU2866,Male,Arts,Grade 5,3.659521217,15,3,6,4,3,9119
STU2867,Female,Arts,Grade 6,3.280473349,13,4,0,3,5,9486
STU2868,Female,Education,Grade 4,3.569642315,18,8,15,3,3,9460
STU2869,Female,Engineering,Grade 4,4,18,5,7,3,1,7744
STU2870,Male,Education,Grade 5,2.938388294,17,2,11,2,1,7829
STU2871,Female,Business,Grade 6,3.085404762,15,9,5,2,3,12494
STU2872,Female,Engineering,Grade 5,2.819091955,15,1,9,2,0,7092
STU2873,Male,Business,Grade 6,3.771154819,20,6,13,5,2,7036
STU2874,Female,Engineering,Grade 4,4,22,2,4,1,4,10119
STU2875,Female,Education,Grade 6,3.367082551,13,7,3,3,0,8012
STU2876,Female,Arts,Grade 6,2.194959378,15,6,13,3,1,10635
STU2877,Female,Science,Grade 6,2.558445027,19,5,16,5,0,6663
STU2878,Female,Arts,Grade 6,3.579794949,23,5,0,1,4,9400
STU2879,Male,Education,Grade 6,2.427821817,16,4,16,1,0,6540
STU2880,Female,Engineering,Grade 5,2.699733684,17,3,19,5,4,9346
STU2881,Female,Arts,Grade 6,2.682196175,14,6,8,3,2,7356
STU2882,Male,Education,Grade 6,2.96142478,18,3,15,4,1,8464
STU2883,Male,Business,Grade 4,3.128355085,12,4,2,4,1,7101
STU2884,Male,Science,Grade 6,2.055284278,12,6,9,1,3,7857
STU2885,Female,Arts,Grade 4,2.236280627,13,8,16,1,3,9820
STU2886,Male,Engineering,Grade 5,2.248213425,19,8,15,3,4,9448
STU2887,Female,Business,Grade 5,2.307986182,13,5,0,1,5,8635
STU2888,Female,Education,Grade 6,3.008003437,13,5,18,5,2,12068
STU2889,Male,Science,Grade 5,3.097289029,23,3,14,4,0,9380
STU2890,Male,Engineering,Grade 6,3.506592116,14,5,6,4,1,7005
STU2891,Female,Education,Grade 5,3.277464715,20,8,7,1,4,7623
STU2892,Male,Education,Grade 6,2.70887131,8,5,3,5,1,8153
STU2893,Female,Arts,Grade 6,3.114964139,12,3,11,1,4,10399
STU2894,Male,Arts,Grade 4,3.527114088,15,3,1,1,4,9995
STU2895,Male,Engineering,Grade 4,2.886308658,14,5,6,5,3,7186
STU2896,Male,Education,Grade 4,2.844790685,13,5,5,5,3,9617
STU2897,Female,Arts,Grade 4,2.527521358,19,4,1,2,3,7614
STU2898,Male,Science,Grade 6,2.597587092,12,3,6,4,2,6443
STU2899,Female,Science,Grade 5,3.342787135,11,4,1,1,2,9274
STU2900,Female,Education,Grade 6,2.998087755,14,8,3,3,3,6092
STU2901,Female,Arts,Grade 4,3.979195509,17,6,15,1,6,8457
STU2902,Female,Engineering,Grade 4,2.661646394,11,5,5,1,2,9139
STU2903,Male,Engineering,Grade 5,3.380686583,13,3,9,3,3,7275
STU2904,Female,Engineering,Grade 4,3.193204575,18,9,13,4,5,7151
STU2905,Female,Science,Grade 6,2.955312789,11,5,2,2,6,7886
STU2906,Male,Arts,Grade 6,2.782248989,21,8,13,5,7,11533
STU2907,Female,Arts,Grade 6,3.300050936,20,3,10,2,0,6857
STU2908,Male,Science,Grade 6,3.271336893,22,3,10,1,2,8946
STU2909,Female,Engineering,Grade 6,3.10099423,11,5,10,1,2,7126
STU2910,Male,Engineering,Grade 5,3.212817202,16,3,3,3,3,9591
STU2911,Female,Education,Grade 6,3.018243383,14,7,4,3,4,5978
STU2912,Male,Business,Grade 4,2.179409631,24,5,5,1,7,8111
STU2913,Female,Arts,Grade 4,3.042186751,23,1,13,2,2,5410
STU2914,Female,Arts,Grade 4,2.865724795,16,7,6,2,4,5237
STU2915,Male,Arts,Grade 4,3.973121759,10,5,5,4,3,7770
STU2916,Male,Business,Grade 5,3.316692817,24,4,13,1,3,7526
STU2917,Male,Education,Grade 4,3.100754564,18,7,15,5,6,6718
STU2918,Male,Business,Grade 5,3.231415037,19,4,3,5,7,5924
STU2919,Female,Engineering,Grade 4,2.488440935,22,5,17,2,6,7348
STU2920,Female,Engineering,Grade 5,2.695115686,14,6,6,3,1,7206
STU2921,Male,Arts,Grade 5,2.832605538,19,7,18,3,6,10432
STU2922,Female,Science,Grade 5,3.194211252,17,2,13,2,5,10910
STU2923,Male,Arts,Grade 4,2.782623856,21,7,14,4,3,7534
STU2924,Male,Science,Grade 5,2.749280732,10,7,5,1,0,8417
STU2925,Female,Business,Grade 6,2.466068166,21,1,9,5,1,8812
STU2926,Female,Engineering,Grade 6,3.012560544,12,9,2,2,4,7395
STU2927,Female,Science,Grade 4,3.082783096,18,3,12,3,1,6826
STU2928,Female,Business,Grade 6,3.214261648,15,8,18,1,5,8463
STU2929,Female,Engineering,Grade 6,2.65199189,17,5,17,5,3,8148
STU2930,Female,Science,Grade 6,3.185387876,16,3,2,4,2,6195
STU2931,Female,Arts,Grade 4,2.479862812,16,4,2,2,4,9471
STU2932,Male,Arts,Grade 4,2.890468103,11,6,16,1,2,10572
STU2933,Male,Arts,Grade 6,3.150786068,18,3,6,5,5,9467
STU2934,Male,Business,Grade 4,2.870643886,15,5,1,4,6,11627
STU2935,Male,Arts,Grade 5,2.219077775,14,5,4,3,1,10992
STU2936,Male,Education,Grade 6,2.278683703,15,4,8,1,2,9365
STU2937,Female,Engineering,Grade 4,3.110447434,16,1,2,2,2,4556
STU2938,Male,Business,Grade 4,3.289825678,9,6,7,5,4,7439
STU2939,Male,Arts,Grade 6,3.169658394,16,6,3,3,1,10251
STU2940,Male,Engineering,Grade 4,3.301871105,21,4,2,3,3,8973
STU2941,Male,Science,Grade 6,2.859728757,10,3,17,5,8,9476
STU2942,Male,Arts,Grade 4,3.369220955,14,7,14,5,4,5215
STU2943,Male,Engineering,Grade 5,3.16803004,10,4,10,5,2,9416
STU2944,Male,Education,Grade 6,2.680271617,13,4,4,1,1,8414
STU2945,Female,Science,Grade 5,3.257226856,10,4,15,2,3,9409
STU2946,Female,Education,Grade 6,3.148025102,13,5,18,3,3,9174
STU2947,Male,Engineering,Grade 4,3.836247044,13,5,3,4,2,11285
STU2948,Female,Education,Grade 5,3.689659977,14,9,10,5,5,9023
STU2949,Female,Engineering,Grade 4,2.953848226,19,3,11,2,2,8943
STU2950,Female,Engineering,Grade 6,2.791159699,20,4,4,4,5,4978
STU2951,Female,Education,Grade 6,3.779555627,14,1,9,1,2,9963
STU2952,Male,Engineering,Grade 6,3.27576976,13,2,9,3,3,8954
STU2953,Female,Arts,Grade 6,2.912926117,23,10,18,2,2,7019
STU2954,Female,Engineering,Grade 6,2.005469122,14,9,4,2,2,6108
STU2955,Female,Business,Grade 5,2.622250276,17,5,4,3,2,7368
STU2956,Male,Engineering,Grade 6,2.587485962,13,7,3,3,6,10800
STU2957,Male,Business,Grade 4,2.926809687,17,7,3,5,1,12734
STU2958,Male,Engineering,Grade 5,3.309259168,11,4,1,3,3,7382
STU2959,Male,Engineering,Grade 4,3.385626612,17,6,2,2,3,6118
STU2960,Male,Education,Grade 6,3.750017843,16,5,3,5,1,10019
STU2961,Male,Arts,Grade 4,3.465697919,15,5,7,3,5,7297
STU2962,Male,Arts,Grade 5,2.349766043,21,6,8,4,3,9882
STU2963,Female,Science,Grade 5,3.51500379,19,4,7,4,1,9763
STU2964,Female,Education,Grade 5,3.866662353,13,4,11,3,8,5887
STU2965,Female,Education,Grade 4,3.841904039,12,10,9,2,6,8204
STU2966,Male,Arts,Grade 5,2.393568275,18,5,4,5,3,3495
STU2967,Male,Education,Grade 4,2.904451699,16,12,4,5,4,9777
STU2968,Male,Arts,Grade 6,3.480486875,16,3,14,5,1,7146
STU2969,Male,Education,Grade 6,2.420828483,9,7,19,1,1,6502
STU2970,Male,Engineering,Grade 4,2.137542508,19,1,2,3,3,7998
STU2971,Female,Arts,Grade 5,3.156977843,19,8,1,1,6,7678
STU2972,Female,Arts,Grade 4,2.662204286,18,3,14,1,3,6945
STU2973,Male,Business,Grade 4,2.184274466,10,7,12,4,1,7054
STU2974,Male,Education,Grade 4,3.614760221,11,4,11,5,4,7811
STU2975,Male,Education,Grade 6,3.082156329,20,10,13,1,2,8044
STU2976,Male,Arts,Grade 4,2.739653833,14,4,11,2,3,10364
STU2977,Female,Engineering,Grade 6,2.518157958,10,8,14,3,5,12081
STU2978,Male,Engineering,Grade 4,3.087283074,10,8,12,2,4,9286
STU2979,Male,Engineering,Grade 6,3.257708599,8,4,2,5,3,8243
STU2980,Male,Education,Grade 4,3.162966336,16,4,14,4,4,4995
STU2981,Male,Business,Grade 4,2.240543339,13,3,19,2,1,7136
STU2982,Female,Arts,Grade 5,3.238426032,13,3,17,2,3,5174
STU2983,Male,Science,Grade 5,3.347224755,14,4,5,1,0,5364
STU2984,Male,Business,Grade 4,2.828297965,11,4,14,2,2,9265
STU2985,Female,Science,Grade 4,3.519805191,16,2,11,4,3,7296
STU2986,Female,Business,Grade 4,2.574041304,16,8,1,2,5,9308
STU2987,Female,Engineering,Grade 4,3.645292393,13,7,4,2,3,8982
STU2988,Male,Education,Grade 5,3.066157842,13,7,16,5,6,7542
STU2989,Male,Science,Grade 6,2.751915264,16,2,12,4,2,5995
STU2990,Female,Business,Grade 4,2.840775755,12,9,12,2,4,7388
STU2991,Female,Education,Grade 5,3.499642442,11,2,3,5,2,4277
STU2992,Female,Science,Grade 4,3.118621175,13,8,15,3,2,6324
STU2993,Female,Arts,Grade 4,3.322533663,10,3,7,2,3,12876
STU2994,Female,Business,Grade 6,3.537334651,11,4,2,2,1,7789
STU2995,Female,Arts,Grade 4,2.737011467,11,11,19,5,6,10434
STU2996,Male,Engineering,Grade 4,3.063649168,16,6,1,5,0,6036
STU2997,Male,Arts,Grade 6,2.88777202,8,5,2,5,1,9706
STU2998,Male,Arts,Grade 6,3.508528989,11,9,10,2,0,7006
STU2999,Female,Business,Grade 6,2.808772291,15,5,10,1,2,8053
STU3000,Female,Engineering,Grade 6,3.023915882,8,4,9,1,1,5942
STU3001,Female,Arts,Grade 5,4,12,6,10,5,5,9503
STU3002,Female,Education,Grade 5,3.642558137,13,2,16,1,3,8450
STU3003,Female,Science,Grade 5,2.482385945,19,7,6,3,3,9906
STU3004,Female,Arts,Grade 4,3.450988054,16,8,0,1,0,8682
STU3005,Male,Engineering,Grade 6,3.344384644,13,3,19,1,4,11897
STU3006,Male,Arts,Grade 6,2.449681831,17,2,14,2,0,8459
STU3007,Female,Science,Grade 5,2.944972132,14,3,6,1,2,8451
STU3008,Male,Engineering,Grade 4,2.526148469,14,9,3,5,8,9076
STU3009,Female,Business,Grade 4,1.803699113,16,6,2,2,3,13075
STU3010,Male,Engineering,Grade 4,2.927014238,12,2,19,1,3,7052
STU3011,Female,Business,Grade 5,2.746954935,13,7,2,3,4,5721
STU3012,Female,Engineering,Grade 4,2.449548807,18,6,19,2,3,7546
STU3013,Male,Science,Grade 4,2.995206867,16,3,9,2,6,7090
STU3014,Male,Science,Grade 4,1.939693772,21,4,2,2,1,10873
STU3015,Female,Engineering,Grade 6,3.02063747,22,5,4,1,2,8560
STU3016,Female,Arts,Grade 5,3.007699061,17,7,19,5,2,6885
STU3017,Male,Science,Grade 6,3.339369777,15,6,18,4,2,7245
STU3018,Male,Business,Grade 6,2.198410382,11,3,9,4,2,8504
STU3019,Female,Business,Grade 5,4,15,9,8,4,4,5608
STU3020,Male,Education,Grade 6,3.877901113,26,4,10,1,2,2361
STU3021,Female,Business,Grade 4,2.613392616,11,3,0,3,4,9413
STU3022,Female,Education,Grade 4,3.729869428,13,6,19,2,5,6745
STU3023,Female,Engineering,Grade 4,3.428536056,15,4,12,2,0,13007
STU3024,Female,Engineering,Grade 4,2.780287437,7,9,3,5,0,10129
STU3025,Male,Engineering,Grade 5,2.696573497,19,2,9,2,3,5433
STU3026,Male,Arts,Grade 6,2.734387707,14,5,3,5,4,6567
STU3027,Male,Arts,Grade 6,4,19,7,7,1,6,8305
STU3028,Male,Education,Grade 4,3.680059714,8,7,16,4,7,10805
STU3029,Male,Business,Grade 4,2.898613553,20,8,1,5,3,7137
STU3030,Male,Business,Grade 6,2.9417888,16,5,6,5,3,4975
STU3031,Male,Engineering,Grade 5,3.423724105,15,6,2,2,7,11827
STU3032,Female,Science,Grade 6,3.401822124,13,6,10,1,3,11871
STU3033,Male,Arts,Grade 4,2.521561911,12,2,17,4,4,5514
STU3034,Male,Arts,Grade 4,3.148769318,17,2,5,1,1,8433
STU3035,Female,Engineering,Grade 5,2.723728236,15,7,19,4,1,4017
STU3036,Male,Arts,Grade 6,3.076099891,14,7,13,3,6,9416
STU3037,Male,Engineering,Grade 5,2.975993433,14,3,12,1,5,11755
STU3038,Female,Education,Grade 5,3.508822236,16,5,1,3,2,9513
STU3039,Male,Business,Grade 4,2.865861539,19,5,15,4,2,7126
STU3040,Male,Science,Grade 6,3.059158742,17,3,7,5,2,7379
STU3041,Male,Business,Grade 4,2.060954083,14,4,14,3,7,11192
STU3042,Female,Business,Grade 6,3.161826465,14,3,12,4,3,9726
STU3043,Male,Education,Grade 4,2.610739136,12,2,0,4,1,7224
STU3044,Male,Arts,Grade 4,2.241432485,15,6,1,3,2,9116
STU3045,Female,Science,Grade 6,3.564557114,19,7,3,1,4,7814
STU3046,Male,Arts,Grade 6,2.979115316,14,4,12,5,2,6980
STU3047,Female,Business,Grade 4,1.96142044,21,5,11,4,5,11715
STU3048,Female,Engineering,Grade 6,2.608188219,10,6,11,1,1,7883
STU3049,Male,Business,Grade 4,3.002500876,14,6,0,4,5,8492
STU3050,Female,Arts,Grade 6,3.01737457,16,7,5,4,3,10659
STU3051,Female,Business,Grade 4,2.750297155,21,5,10,4,3,10113
STU3052,Male,Engineering,Grade 4,1.31735204,13,2,15,1,1,8891
STU3053,Female,Education,Grade 4,2.724043922,15,6,1,2,2,6805
STU3054,Female,Arts,Grade 5,3.535516657,10,8,2,5,1,7772
STU3055,Male,Business,Grade 6,3.701197232,17,7,10,5,4,8149
STU3056,Male,Arts,Grade 4,2.696254518,13,5,8,2,4,7769
STU3057,Male,Education,Grade 5,3.941667055,14,5,6,4,4,8924
STU3058,Female,Business,Grade 4,2.191494458,16,8,3,2,4,7254
STU3059,Male,Business,Grade 5,2.594984241,13,7,9,3,7,6303
STU3060,Female,Arts,Grade 4,3.445748062,19,5,0,3,3,6256
STU3061,Female,Arts,Grade 4,3.367027603,12,6,12,1,2,9727
STU3062,Female,Engineering,Grade 5,2.995190461,14,6,3,1,4,11023
STU3063,Female,Education,Grade 5,2.440437094,18,4,12,3,3,8452
STU3064,Female,Engineering,Grade 6,2.439100988,13,4,10,2,3,7590
STU3065,Female,Business,Grade 6,2.637158149,11,7,14,1,3,8599
STU3066,Female,Arts,Grade 5,2.460829319,14,2,12,2,5,4397
STU3067,Male,Business,Grade 6,3.065351575,10,3,3,1,2,7027
STU3068,Male,Business,Grade 5,2.953866324,18,2,5,5,2,10312
STU3069,Female,Science,Grade 6,2.419319085,12,2,1,2,2,9195
STU3070,Female,Science,Grade 4,2.822558566,24,6,1,3,3,7175
STU3071,Male,Business,Grade 6,1.675281759,12,2,5,3,1,8424
STU3072,Female,Arts,Grade 4,3.16961024,20,5,2,1,4,6798
STU3073,Male,Business,Grade 4,3.358362802,19,6,19,2,1,9004
STU3074,Male,Science,Grade 6,2.544094943,17,3,10,4,5,9618
STU3075,Male,Arts,Grade 5,2.606812012,15,7,14,3,0,8990
STU3076,Female,Business,Grade 4,3.128944369,11,5,8,3,5,7723
STU3077,Female,Education,Grade 4,3.05313307,20,5,6,2,2,8832
STU3078,Male,Education,Grade 6,3.386559178,12,2,14,2,4,6566
STU3079,Male,Business,Grade 5,2.611660165,20,10,9,1,2,9545
STU3080,Male,Arts,Grade 5,2.669721331,12,2,10,4,1,11000
STU3081,Male,Business,Grade 6,2.889650758,18,3,1,3,2,9262
STU3082,Male,Business,Grade 5,2.466938938,18,5,13,2,4,7959
STU3083,Female,Science,Grade 6,2.878760473,19,5,15,3,4,3930
STU3084,Male,Education,Grade 6,2.475113421,16,5,8,4,2,7179
STU3085,Female,Science,Grade 6,3.208785109,20,10,15,5,5,10843
STU3086,Male,Science,Grade 4,2.532347022,21,5,0,5,5,8140
STU3087,Female,Business,Grade 4,3.126446373,14,7,1,4,5,7181
STU3088,Female,Science,Grade 4,3.728308119,13,5,6,2,2,5869
STU3089,Female,Education,Grade 6,3.214112088,17,7,11,5,3,10353
STU3090,Female,Science,Grade 4,3.087943028,16,5,17,2,1,8450
STU3091,Female,Education,Grade 4,2.318179996,21,4,5,1,3,10212
STU3092,Female,Science,Grade 4,3.694517266,16,3,1,3,5,3631
STU3093,Male,Education,Grade 6,3.557864111,13,6,13,1,2,9342
STU3094,Female,Science,Grade 6,2.921827366,13,3,15,5,3,5926
STU3095,Male,Science,Grade 6,2.807941497,12,3,9,5,4,8725
STU3096,Female,Arts,Grade 4,2.593009923,14,7,4,2,1,7446
STU3097,Female,Education,Grade 5,3.894688472,21,8,15,5,1,7434
STU3098,Male,Education,Grade 4,3.391982287,16,5,6,2,2,8961
STU3099,Female,Education,Grade 4,2.620796104,12,5,14,4,2,7596
STU3100,Male,Engineering,Grade 6,3.549634825,21,4,12,5,3,6204
STU3101,Male,Science,Grade 6,3.669574338,19,5,16,4,2,7543
STU3102,Male,Education,Grade 4,2.989393513,15,4,17,4,2,8341
STU3103,Male,Engineering,Grade 4,2.827826323,12,3,17,3,1,7514
STU3104,Female,Arts,Grade 5,2.503458274,15,4,16,2,6,7238
STU3105,Female,Education,Grade 5,3.353714267,10,3,2,4,2,6074
STU3106,Male,Education,Grade 6,2.786462131,12,7,11,3,1,10952
STU3107,Female,Engineering,Grade 5,2.765788027,8,10,5,5,1,6775
STU3108,Female,Science,Grade 5,2.994235495,10,5,11,5,3,11044
STU3109,Male,Arts,Grade 6,2.590996307,18,6,10,4,1,10106
STU3110,Female,Education,Grade 5,3.764211651,22,4,8,5,4,10904
STU3111,Male,Science,Grade 4,3.483955895,20,4,18,2,5,6295
STU3112,Male,Arts,Grade 5,3.038278672,14,7,18,5,2,7973
STU3113,Female,Business,Grade 6,2.574376694,13,7,1,1,2,7953
STU3114,Female,Business,Grade 4,2.601370846,20,6,12,5,3,8662
STU3115,Female,Arts,Grade 5,2.579320652,18,2,17,4,1,7771
STU3116,Male,Engineering,Grade 4,2.384651387,10,4,3,3,4,7332
STU3117,Male,Arts,Grade 4,3.161342977,15,8,13,2,3,8015
STU3118,Female,Arts,Grade 5,2.67878112,13,9,13,2,2,6957
STU3119,Female,Engineering,Grade 5,2.650224418,19,11,4,3,3,7028
STU3120,Female,Engineering,Grade 6,2.593031549,5,4,18,2,4,9458
STU3121,Female,Science,Grade 6,3.501789295,9,5,1,4,1,8555
STU3122,Male,Science,Grade 4,2.62071275,11,6,15,4,2,3697
STU3123,Female,Engineering,Grade 6,3.634522243,14,3,5,3,1,10249
STU3124,Male,Business,Grade 4,2.856153106,12,2,10,4,5,9761
STU3125,Male,Business,Grade 4,2.377459606,19,10,11,1,1,7154
STU3126,Female,Arts,Grade 6,3.234633901,19,7,12,4,2,9072
STU3127,Female,Education,Grade 6,3.443638095,28,5,9,2,1,5980
STU3128,Female,Arts,Grade 6,2.570983348,10,5,13,3,5,6798
STU3129,Male,Arts,Grade 5,3.031620257,13,3,3,1,1,8136
STU3130,Female,Education,Grade 4,3.159231419,17,2,1,4,5,6012
STU3131,Female,Engineering,Grade 4,3.047816926,15,3,18,1,7,10883
STU3132,Male,Business,Grade 4,2.770927863,24,6,18,5,8,6465
STU3133,Female,Arts,Grade 6,3.440810182,18,3,14,5,3,10188
STU3134,Male,Education,Grade 6,2.87444157,16,7,8,1,7,3768
STU3135,Female,Science,Grade 6,2.697160063,13,1,3,5,2,8226
STU3136,Male,Arts,Grade 6,2.117458547,13,8,12,5,3,10645
STU3137,Female,Business,Grade 6,2.122121052,22,8,8,5,1,5866
STU3138,Female,Engineering,Grade 5,3.107951935,11,4,11,3,2,7636
STU3139,Male,Arts,Grade 6,2.961475044,11,3,13,3,1,6186
STU3140,Male,Arts,Grade 4,3.44372251,13,4,11,5,5,8268
STU3141,Female,Education,Grade 6,3.565142171,20,4,12,2,1,7765
STU3142,Male,Science,Grade 4,2.877448206,21,3,17,5,1,6104
STU3143,Male,Science,Grade 6,3.474324948,13,6,4,5,4,11345
STU3144,Male,Engineering,Grade 6,2.719076944,7,5,18,5,3,8263
STU3145,Male,Business,Grade 4,2.925055075,18,12,2,2,5,12383
STU3146,Female,Engineering,Grade 4,2.910757536,8,5,16,2,5,6430
